name,status,arrival_time,session_date,source_file
Abreu Polanco Ana Adalgiza del Carmen,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Abreu Santos Gabriela María,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Abreu Veloz José Luis,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Adón Duarte Aldoneris Rafael,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Alcántara Pedro Julio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Almánzar de Ogando Maribel Altagracia,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Aracena Ignacio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Aracena Montilla Heriberto,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Aristy Cedeño Onavel Andrés,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Arredondo Quezada Miguel,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Báez Luis Alcides,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Báez Reinoso José David,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Barceló González Carmen Ligia,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Batista Gómez Wandy Modesto,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Bautista Gomera Eduviges María,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Beltré Méndez Julio César,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Bidó Parra de Dell´Aquila Kenia Felicia,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Bogaert Marra Miguel Alberto,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Brito O´Neal Ycelmary,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Brito Rodríguez Antonio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Bueno Patiño Ramón Antonio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Burgos Tejada Agustín,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Calderón Fortuna Tayluma Monserrat,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Caraballo Gómez José Manuel,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Castillo Casado Rafael Augusto,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Castillo Juana Ramona,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Castillo Ogando Luis Enrique,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Cavoli Balbuena Jorge Hugo,Presente Incorporado,12:15 p.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Cedeño Areché Eugenio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Colón Tatis Estamy Rafaela,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Contreras del Orbe Jhonatan Rabel,Ausente,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Corporán de los Santos de Lebrón Elvira,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Crespo Pérez Rafael Tobías,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Cruz Asunción Edward Enrique,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Cuevas Ana Miledy,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Cuevas Davis Juan Bolívar,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
D´Aza Caraballo Dharuelly Leany,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
de Jesús de Morla Indhira Shary,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
de Jesús Vargas Román,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
de Jesús Vélez Lourdes,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
de la Rosa Guerrero Yuderka Yvelisse,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
de la Rosa Pérez Carmen Aurelia,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
de León Martínez Lucila Leonarda,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
de León Mascaró Domingo Eusebio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
de los Santos Altagracia,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
de Pérez Juan Carlos,Presente Incorporado,12:20 p.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
del Rosario Robles Ángel,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Díaz Abreu Caty,Presente Incorporado,12:53 p.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Díaz García Francisco Alberto,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Díaz Jiménez Amado Antonio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Díaz Mejía Robinson de Jesús,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Díaz Rodríguez Rafael Aníbal,Ausente,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Díaz Salcedo Deisy Emelda,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Díaz Vizcaíno Danilo Darío,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Domínguez Domínguez Gregorio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Doñé Tiburcio Ydenia,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Duarte Suárez Sadoky,Presente Incorporado,12:10 p.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Durán Rodríguez Julio Emil,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Echavarría Milané Juan Carlos,Ausente,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Encarnación Montero Félix Manuel,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Escarfuller Morel de Melo Carmen Leida,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Espaillat Tavárez Mateo Evangelista,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Espinal Cabrera Llaniris del Carmen,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Espinal Muñoz Miguel Eduardo,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Espinal Tavárez Braulio de Jesús,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Estévez Castillo Fiordaliza,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Fabián Beltré José Antonio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Féliz Díaz Sara Penélope,Excusa,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Féliz Rodríguez Dellys Dumidia,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Fernández Brito Jacqueline,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Fernández Tavárez Luis René,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Ferreiras Torres José Miguel,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Ferreras Yancarlos Simanca,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Frías Jorge,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
García Castillo Jheyson Amir,Ausente,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
García Javier Cecilio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Genao Lanza Rogelio Alfonso,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Gil Rodríguez Carlos José,Excusa,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Gómez Benzo Luis,Licencia,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
González González Rafaela,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Guerrero Cabrera Faustina,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Hiciano Almánzar Félix Santiago,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Hidalgo Almánzar Nicolás,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Infante Galán Elpidio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Jaque Aponte Francisca Trinidad,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Javier Cuevas Alexander,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Jiménez Muñoz Marleni Altagracia,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Jiménez Santos José Alberto,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Jiménez Víctor Virgilio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
José Méndez de Méndez Hermes Evangelina,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Lara Melo Melvin Alexis,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Ledesma Alcántara Aquiles Leonel,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Leonardo Palacio Valerio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
López Féliz Shirley Antonia,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
López Francisco de Matos Mirna Josefina,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
López Mercado Nicolás Tolentino,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
López Peña Julio César,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Luciano Jiménez de Galván Nurca Nieves,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Maldonado de la Cruz Eudy,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Mambrú Rodríguez Anny Veleissy,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Mariotti Paz Charles Noel,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Marmolejos Gil Nelson Rafael,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Marte Santos Luis Tomás,Presente Incorporado,12:20 p.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Martínez Araujo German,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Martínez Durán Ramón Mayobanex,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Martínez Franklin,Ausente,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Martínez Gómez Johanny Margarita,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Martínez Morillo Millys Johanna,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Martínez Moronta Pedro Antonio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Martínez Peña Orlando Antonio,Ausente,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Matos Cuevas Llanelis,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Matos Feliz Eliazer,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Medina Santos Jhonny de Jesús,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Medina Santos Juan Agustín,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Méndez Matos Olfanny Yuverka,Presente Incorporado,12:05 p.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Méndez Simonó Fanny Selinés,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Mercado García de Contreras Mery Antonia,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Mercedes Castillo Mélido,Presente Incorporado,12:03 p.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Mercedes de la Cruz Carolin,Licencia,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Mieses Díaz Liz Adriana,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Montero Arias José del Carmen,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Montero Jacqueline,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Morel Figueroa Oscar Adolfo,Excusa,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Morillo Valdez Carlos,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Moronta Guzmán Gilda Mercedes,Excusa,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Moronta Then Cirilo Ustasio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Moya de la Cruz Sergio,Presente Incorporado,12:10 p.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Muñoz Olivo Junior,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Musa Kunhardt Heidy María,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Novas Sierra Angélica Natividad,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Núñez Espino Sonia,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Núñez Guerrero Manuel de Jesús,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Núñez Rivera Patricia Alexandra,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Ogando Campos Brenda Mercedes,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Olivares Ortega Adelis de Jesús,Excusa,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Ortiz de la Cruz Nolberto,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Ortiz López José Moisés,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Pacheco Osoria Alfredo,Excusa,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Paula de la Cruz Carlixta Carolina,Excusa,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Paulino Francisco Javier,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Peñaló Torres Rubén Darío,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Pérez de Taveras Lidia Esther,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Pérez Díaz Ángela Maruja Gregorina,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Pérez Gómez Rafael Antonio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Pérez Hernández Carlos Alberto,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Polanco Polanco Rosendy Joel,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Ramírez de los Santos Franklin,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Ramos Crispín Jacobo,Excusa,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Raposo Rodríguez Ramón Antonio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Rodríguez Bonseñor María de los Ángeles,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Rodríguez Hiciano José Luis,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Rodríguez Morel Félix Michell,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Rodríguez Salazar Dorina Yajaira,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Rodríguez Vásquez Norberto,Excusa,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Rojas Diómedes Omar,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Rojas Franco Juan José,Presente Incorporado,12:20 p.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Rojas Javier Enriqueta,Excusa,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Rosa Mercedes Héctor Fodil,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Ruben Contreras Adelso de Jesús,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Rutinel Arzeno Abelardo Antonio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Sánchez García Gustavo Antonio,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Sánchez González Willy Enrique,Excusa,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Sánchez Henríquez Vicente Arturo,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Sánchez Martínez Jesús Manuel,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Sánchez Pujols Ángel María,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Sánchez Quezada Carlos,Excusa,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Sánchez Taveras Chavely Melina,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Santana Silfa Gregoria Monserrat,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Santos Muñoz Dilenia Altagracia,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Santos Rodríguez Robinson Antonio,Excusa,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Soto Mordán Elida Yalis,Excusa,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Suárez Alcalá María Elisa,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Suárez Ariza Nelsa Shoraya,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Tavárez de la Cruz Alcibíades,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Tavárez Valdez Jorge Leonardo,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Taveras Duarte Kinsberly,Ausente,,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Tejeda de la Rosa Margarita,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Tejeda Martínez Otoniel,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Valenzuela Arias José Altagracia,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Valera Ariza Bolívar Ernesto,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Vargas Núñez Brailyn Miguel,Presente Incorporado,12:25 p.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Vásquez Castillo Damarys,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Vásquez Marte Jesús Stalin,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Vega Báez Nelson Saulo,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Ventura Rivera Jeovanny,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Villegas Pérez Francisco Rodolfo,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Wessin Chávez Elías,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Williams Benjamín Carmen Lidia,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Zapata Díaz Daritza Felicidad,Presente Incorporado,01:09 p.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
Zorrilla González Jorge Manuel,Presente,10:00 a.m.,30/04/2025,asistencia-de-la-sesion-018-del-miercoles-30-de-abril-de-2025.pdf
